# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-23 17:29:15 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11264500 MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11264500
#            TS   parameter     statistic     Description
#        234297       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9529       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9530       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9531       00010     00008     Temperature, water, degrees Celsius (Median)
#          9532       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	234297_00010_00003	234297_00010_00003_cd	9529_00010_00001	9529_00010_00001_cd	9530_00010_00002	9530_00010_00002_cd	9531_00010_00008	9531_00010_00008_cd	9532_00060_00003	9532_00060_00003_cd
USGS	11264500	2014-11-15			6.5	A	5.4	A	6.0	A	14.8	A
USGS	11264500	2014-11-16			5.6	A	4.8	A	5.2	A	14.3	A
USGS	11264500	2014-11-17			5.2	A	4.5	A	4.7	A	12.6	A
USGS	11264500	2014-11-18			5.5	A	4.4	A	5.0	A	11.5	A
USGS	11264500	2014-11-19			5.9	A	4.9	A	5.6	A	10.5	A
USGS	11264500	2014-11-20			6.2	A	5.3	A	5.9	A	10.4	A
USGS	11264500	2014-11-21			5.9	A	5.2	A	5.6	A	10.6	A
USGS	11264500	2014-11-22			6.4	A	5.4	A	6.0	A	12.9	A
USGS	11264500	2014-11-23			5.9	A	4.9	A	5.2	A	22.9	A
USGS	11264500	2014-11-24			5.0	A	4.2	A	4.5	A	19.6	A
USGS	11264500	2014-11-25			4.8	A	4.2	A	4.4	A	17.5	A
USGS	11264500	2014-11-26			5.7	A	4.8	A	5.3	A	15.4	A
USGS	11264500	2014-11-27			6.2	A	5.5	A	5.6	A	14.1	A
USGS	11264500	2014-11-28			5.8	A	5.2	A	5.5	A	13.0	A
USGS	11264500	2014-11-29			5.9	A	5.2	A	5.6	A	12.0	A
USGS	11264500	2014-11-30			6.0	A	5.3	A	5.7	A	11.6	A
USGS	11264500	2014-12-01			6.0	A	5.4	A	5.5	A	11.1	A
USGS	11264500	2014-12-02			5.9	A	5.1	A	5.6	A	11.3	A
USGS	11264500	2014-12-03			6.3	A	5.5	A	5.9	A	55.6	A
USGS	11264500	2014-12-04			6.4	A	5.7	A	6.1	A	54.5	A
USGS	11264500	2014-12-05			6.0	A	5.0	A	5.6	A	42.7	A
USGS	11264500	2014-12-06			6.0	A	5.7	A	5.8	A	37.3	A
USGS	11264500	2014-12-07			5.8	A	4.8	A	5.1	A	33.6	A
USGS	11264500	2014-12-08			5.3	A	4.3	A	4.5	A	30.8	A
USGS	11264500	2014-12-09			5.5	A	4.4	A	4.8	A	27.7	A
USGS	11264500	2014-12-10			5.7	A	5.2	A	5.5	A	25.9	A
USGS	11264500	2014-12-11			6.1	A	5.6	A	6.0	A	24.8	A
USGS	11264500	2014-12-12			6.1	A	3.3	A	4.2	A	35.3	A
USGS	11264500	2014-12-13			3.4	A	2.5	A	3.1	A	35.1	A
USGS	11264500	2014-12-14			2.8	A	1.9	A	2.4	A	34.5	A
USGS	11264500	2014-12-15			3.4	A	2.5	A	3.1	A	35.0	A
USGS	11264500	2014-12-16			3.3	A	2.7	A	3.0	A	38.8	A
USGS	11264500	2014-12-17			3.2	A	2.6	A	2.8	A	38.8	A
USGS	11264500	2014-12-18			3.1	A	2.5	A	2.7	A	37.5	A
USGS	11264500	2014-12-19			3.2	A	2.6	A	2.9	A	38.1	A
USGS	11264500	2014-12-20			4.5	A	3.2	A	3.8	A	42.5	A
USGS	11264500	2014-12-21			5.5	A	4.5	A	4.9	A	48.3	A
USGS	11264500	2014-12-22			5.1	A	3.8	A	4.1	A	50.2	A
USGS	11264500	2014-12-23			4.3	A	3.5	A	3.8	A	51.3	A
USGS	11264500	2014-12-24			4.3	A	3.4	A	3.8	A	54.2	A
USGS	11264500	2014-12-25			3.8	A	1.1	A	1.7	A	47.1	A
USGS	11264500	2014-12-26			1.8	A	1.1	A	1.2	A	35.6	A
USGS	11264500	2014-12-27			1.8	A	1.2	A	1.4	A	36.1	A
USGS	11264500	2014-12-28			1.9	A	1.4	A	1.5	A	35.9	A
USGS	11264500	2014-12-29			2.1	A	1.3	A	1.4	A	29.8	A
USGS	11264500	2014-12-30			2.1	A	1.3	A	1.5	A	26.9	A
USGS	11264500	2014-12-31			2.4	A	1.3	A	1.7	A	22.5	A
USGS	11264500	2015-01-01			2.2	A	1.2	A	1.5	A	24.7	A
USGS	11264500	2015-01-02			2.4	A	1.4	A	1.6	A	23.1	A
USGS	11264500	2015-01-03			2.4	A	1.6	A	1.8	A	22.8	A
USGS	11264500	2015-01-04			2.7	A	1.8	A	2.1	A	23.7	A
USGS	11264500	2015-01-05			2.8	A	2.1	A	2.3	A	24.3	A
USGS	11264500	2015-01-06			3.0	A	2.3	A	2.6	A	25.0	A
USGS	11264500	2015-01-07			3.0	A	2.6	A	2.8	A	26.5	A
USGS	11264500	2015-01-08			3.1	A	2.5	A	2.9	A	29.3	A
USGS	11264500	2015-01-09			3.8	A	3.0	A	3.6	A	32.3	A
USGS	11264500	2015-01-10			4.1	A	3.5	A	3.8	A	34.1	A
USGS	11264500	2015-01-11			3.8	A	3.0	A	3.4	A	35.4	A
USGS	11264500	2015-01-12			3.6	A	3.0	A	3.3	A	35.0	A
USGS	11264500	2015-01-13			3.4	A	2.2	A	2.4	A	32.9	A
USGS	11264500	2015-01-14			2.5	A	1.8	A	2.0	A	30.5	A
USGS	11264500	2015-01-15			2.5	A	1.9	A	2.1	A	29.6	A
USGS	11264500	2015-01-16			3.2	A	2.3	A	3.0	A	28.7	A
USGS	11264500	2015-01-17			4.4	A	3.2	A	4.0	A	28.4	A
USGS	11264500	2015-01-18			4.4	A	3.7	A	3.9	A	28.5	A
USGS	11264500	2015-01-19			3.9	A	3.4	A	3.6	A	29.2	A
USGS	11264500	2015-01-20			3.7	A	3.3	A	3.5	A	29.6	A
USGS	11264500	2015-01-21			3.5	A	2.6	A	2.9	A	28.8	A
USGS	11264500	2015-01-22			3.4	A	2.8	A	3.0	A	27.7	A
USGS	11264500	2015-01-23			3.6	A	2.9	A	3.1	A	26.6	A
USGS	11264500	2015-01-24			3.8	A	3.0	A	3.2	A	25.6	A
USGS	11264500	2015-01-25			4.4	A	3.5	A	4.1	A	25.7	A
USGS	11264500	2015-01-26			4.8	A	4.2	A	4.5	A	27.7	A
USGS	11264500	2015-01-27			5.1	A	4.4	A	4.9	A	31.1	A
USGS	11264500	2015-01-28			4.9	A	4.1	A	4.4	A	33.3	A
USGS	11264500	2015-01-29			4.8	A	4.3	A	4.6	A	33.7	A
USGS	11264500	2015-01-30			4.5	A	3.8	A	4.2	A	33.6	A
USGS	11264500	2015-01-31			4.1	A	3.4	A	3.9	A	31.8	A
USGS	11264500	2015-02-01			4.2	A	3.3	A	3.8	A	29.7	A
USGS	11264500	2015-02-02			4.9	A	4.1	A	4.6	A	29.0	A
USGS	11264500	2015-02-03			5.0	A	4.4	A	4.8	A	28.2	A
USGS	11264500	2015-02-04			5.0	A	4.3	A	4.7	A	27.9	A
USGS	11264500	2015-02-05			5.0	A	4.4	A	4.9	A	27.9	A
USGS	11264500	2015-02-06			5.4	A	4.7	A	5.1	A	28.0	A
USGS	11264500	2015-02-07			7.0	A	4.8	A	5.4	A	101	A
USGS	11264500	2015-02-08			6.3	A	3.9	A	4.8	A	211	A
USGS	11264500	2015-02-09			5.5	A	3.5	A	4.1	A	505	A
USGS	11264500	2015-02-10			3.8	A	1.7	A	2.9	A	221	A
USGS	11264500	2015-02-11			5.1	A	2.8	A	3.6	A	154	A
USGS	11264500	2015-02-12			6.2	A	4.0	A	4.8	A	137	A
USGS	11264500	2015-02-13			6.8	A	4.4	A	5.4	A	153	A
USGS	11264500	2015-02-14			6.7	A	4.8	A	5.9	A	168	A
USGS	11264500	2015-02-15			7.0	A	4.3	A	5.6	A	164	A
USGS	11264500	2015-02-16			6.8	A	4.4	A	5.5	A	149	A
USGS	11264500	2015-02-17			7.1	A	4.5	A	5.8	A	142	A
USGS	11264500	2015-02-18			7.4	A	4.8	A	6.0	A	148	A
USGS	11264500	2015-02-19			7.8	A	5.3	A	6.4	A	159	A
USGS	11264500	2015-02-20			7.1	A	4.2	A	5.6	A	157	A
USGS	11264500	2015-02-21			6.4	A	4.0	A	5.5	A	140	A
USGS	11264500	2015-02-22			5.6	A	3.2	A	4.3	A	132	A
USGS	11264500	2015-02-23			3.6	A	2.2	A	2.9	A	109	A
USGS	11264500	2015-02-24			3.3	A	1.4	A	2.2	A	89.3	A
USGS	11264500	2015-02-25			5.2	A	2.5	A	3.2	A	83.9	A
USGS	11264500	2015-02-26			5.8	A	3.2	A	4.3	A	79.4	A
USGS	11264500	2015-02-27			5.4	A	4.4	A	5.0	A	78.8	A
USGS	11264500	2015-02-28			4.4	A	2.5	A	3.1	A	77.1	A
USGS	11264500	2015-03-01			2.5	A	1.3	A	2.0	A	70.7	A
USGS	11264500	2015-03-02			2.9	A	2.0	A	2.7	A	67.8	A
USGS	11264500	2015-03-03			3.2	A	1.5	A	2.4	A	59.2	A
USGS	11264500	2015-03-04			3.7	A	1.5	A	2.5	A	56.9	A
USGS	11264500	2015-03-05			3.7	A	2.0	A	3.0	A	54.1	A
USGS	11264500	2015-03-06			4.8	A	2.4	A	3.6	A	53.0	A
USGS	11264500	2015-03-07			6.0	A	3.2	A	4.5	A	53.3	A
USGS	11264500	2015-03-08			6.8	A	4.4	A	5.5	A	55.8	A
USGS	11264500	2015-03-09			7.0	A	3.9	A	5.5	A	60.7	A
USGS	11264500	2015-03-10			6.9	A	4.5	A	6.1	A	67.9	A
USGS	11264500	2015-03-11			6.7	A	5.8	A	6.3	A	79.0	A
USGS	11264500	2015-03-12			7.3	A	4.4	A	5.9	A	81.8	A
USGS	11264500	2015-03-13			7.8	A	4.8	A	6.3	A	80.5	A
USGS	11264500	2015-03-14			9.0	A	6.5	A	7.5	A	94.5	A
USGS	11264500	2015-03-15			9.4	A	7.1	A	8.2	A	137	A
USGS	11264500	2015-03-16			8.9	A	6.4	A	7.7	A	180	A
USGS	11264500	2015-03-17			8.9	A	7.4	A	8.3	A	182	A
USGS	11264500	2015-03-18			9.4	A	6.1	A	7.9	A	171	A
USGS	11264500	2015-03-19			9.0	A	5.1	A	7.2	A	157	A
USGS	11264500	2015-03-20			9.1	A	6.3	A	7.9	A	156	A
USGS	11264500	2015-03-21			8.2	A	5.3	A	7.1	A	149	A
USGS	11264500	2015-03-22			7.7	A	5.3	A	6.6	A	138	A
USGS	11264500	2015-03-23			7.5	A	6.2	A	7.1	A	140	A
USGS	11264500	2015-03-24			7.5	A	5.2	A	6.4	A	134	A
USGS	11264500	2015-03-25			9.0	A	5.4	A	6.9	A	118	A
USGS	11264500	2015-03-26			9.6	A	6.7	A	8.4	A	128	A
USGS	11264500	2015-03-27			10.0	A	7.3	A	8.6	A	172	A
USGS	11264500	2015-03-28			10.1	A	6.4	A	8.6	A	213	A
USGS	11264500	2015-03-29			11.0	A	7.6	A	9.4	A	219	A
USGS	11264500	2015-03-30			10.7	A	7.2	A	9.4	A	242	A
USGS	11264500	2015-03-31			9.6	A	6.8	A	8.2	A	243	A
USGS	11264500	2015-04-01			7.7	A	4.1	A	6.4	A	207	A
USGS	11264500	2015-04-02			6.8	A	3.8	A	5.6	A	167	A
USGS	11264500	2015-04-03			7.5	A	4.8	A	6.1	A	140	A
USGS	11264500	2015-04-04			7.0	A	4.6	A	6.3	A	124	A
USGS	11264500	2015-04-05			6.4	A	5.4	A	5.8	A	114	A
USGS	11264500	2015-04-06			5.8	A	4.4	A	5.2	A	105	A
USGS	11264500	2015-04-07			5.1	A	2.6	A	3.9	A	104	A
USGS	11264500	2015-04-08			4.9	A	2.0	A	2.8	A	106	A
USGS	11264500	2015-04-09			6.2	A	3.1	A	4.6	A	126	A
USGS	11264500	2015-04-10			7.3	A	4.3	A	5.5	A	135	A
USGS	11264500	2015-04-11			8.1	A	5.1	A	6.5	A	155	A
USGS	11264500	2015-04-12			9.5	A	5.2	A	7.2	A	161	A
USGS	11264500	2015-04-13			9.5	A	6.4	A	8.6	A	178	A
USGS	11264500	2015-04-14			8.7	A	6.2	A	7.2	A	185	A
USGS	11264500	2015-04-15			8.0	A	4.3	A	6.0	A	161	A
USGS	11264500	2015-04-16			8.2	A	4.7	A	6.7	A	140	A
USGS	11264500	2015-04-17			9.2	A	5.5	A	7.4	A	135	A
USGS	11264500	2015-04-18			10.2	A	6.4	A	8.2	A	150	A
USGS	11264500	2015-04-19			9.8	A	7.6	A	9.0	A	173	A
USGS	11264500	2015-04-20			9.3	A	7.1	A	8.7	A	170	A
USGS	11264500	2015-04-21			9.0	A	7.0	A	8.2	A	160	A
USGS	11264500	2015-04-22			9.1	A	7.4	A	8.4	A	155	A
USGS	11264500	2015-04-23			9.2	A	6.9	A	8.0	A	167	A
USGS	11264500	2015-04-24			8.7	A	7.2	A	8.0	A	201	A
USGS	11264500	2015-04-25			7.2	A	3.9	A	5.6	A	224	A
USGS	11264500	2015-04-26			9.4	A	4.1	A	5.8	A	267	A
USGS	11264500	2015-04-27			11.7	A	6.1	A	8.6	A	419	A
USGS	11264500	2015-04-28			11.4	A	8.0	A	10.2	A	478	A
USGS	11264500	2015-04-29			11.8	A	8.3	A	9.9	A	447	A
USGS	11264500	2015-04-30			12.1	A	8.5	A	10.4	A	425	A
USGS	11264500	2015-05-01			12.2	A	8.9	A	10.7	A	419	A
USGS	11264500	2015-05-02			11.8	A	8.7	A	10.5	A	425	A
USGS	11264500	2015-05-03			11.6	A	8.0	A	10.1	A	403	A
USGS	11264500	2015-05-04			11.2	A	8.3	A	9.9	A	384	A
USGS	11264500	2015-05-05			11.6	A	8.1	A	9.8	A	315	A
USGS	11264500	2015-05-06			10.8	A	7.9	A	9.9	A	280	A
USGS	11264500	2015-05-07			9.6	A	5.8	A	6.8	A	258	A
USGS	11264500	2015-05-08			7.3	A	4.3	A	5.6	A	310	A
USGS	11264500	2015-05-09			11.0	A	5.9	A	7.7	A	362	A
USGS	11264500	2015-05-10			11.3	A	6.8	A	9.5	A	378	A
USGS	11264500	2015-05-11			10.8	A	8.4	A	10.0	A	358	A
USGS	11264500	2015-05-12			9.9	A	7.7	A	9.0	A	301	A
USGS	11264500	2015-05-13			8.8	A	6.6	A	8.1	A	251	A
USGS	11264500	2015-05-14			8.1	A	6.6	A	7.0	A	230	A
USGS	11264500	2015-05-15			7.6	A	5.8	A	6.6	A	240	A
USGS	11264500	2015-05-16			10.1	A	6.6	A	7.9	A	226	A
USGS	11264500	2015-05-17			9.9	A	7.9	A	8.7	A	236	A
USGS	11264500	2015-05-18			7.9	A	6.5	A	7.5	A	241	A
USGS	11264500	2015-05-19			9.0	A	6.0	A	7.6	A	230	A
USGS	11264500	2015-05-20			9.9	A	7.1	A	8.6	A	231	A
USGS	11264500	2015-05-21			9.0	A	7.9	A	8.4	A	257	A
USGS	11264500	2015-05-22			9.0	A	7.5	A	8.4	A	372	A
USGS	11264500	2015-05-23			9.5	A	8.3	A	8.6	A	487	A
USGS	11264500	2015-05-24			11.9	A	7.1	A	9.0	A	528	A
USGS	11264500	2015-05-25			12.6	A	8.8	A	10.7	A	487	A
USGS	11264500	2015-05-26			13.1	A	8.9	A	10.9	A	459	A
USGS	11264500	2015-05-27			13.2	A	9.5	A	11.5	A	440	A
USGS	11264500	2015-05-28			13.1	A	8.9	A	11.2	A	455	A
USGS	11264500	2015-05-29			14.2	A	10.0	A	11.7	A	433	A
USGS	11264500	2015-05-30			14.3	A	10.1	A	12.4	A	458	A
USGS	11264500	2015-05-31			14.6	A	10.4	A	12.5	A	463	A
USGS	11264500	2015-06-01			13.2	A	10.5	A	12.2	A	455	A
USGS	11264500	2015-06-02			14.0	A	9.3	A	11.6	A	393	A
USGS	11264500	2015-06-03			13.6	A	10.5	A	12.3	A	356	A
USGS	11264500	2015-06-04			12.3	A	9.9	A	11.6	A	327	A
USGS	11264500	2015-06-05			12.5	A	10.0	A	11.4	A	290	A
USGS	11264500	2015-06-06			12.7	A	9.9	A	11.7	A	237	A
USGS	11264500	2015-06-07			14.7	A	10.5	A	12.4	A	232	A
USGS	11264500	2015-06-08			15.3	A	11.7	A	14.0	A	232	A
USGS	11264500	2015-06-09			14.8	A	12.6	A	14.4	A	265	A
USGS	11264500	2015-06-10			14.4	A	13.2	A	13.5	A	328	A
USGS	11264500	2015-06-11			15.9	A	12.0	A	13.5	A	369	A
USGS	11264500	2015-06-12			16.6	A	12.6	A	14.7	A	332	A
USGS	11264500	2015-06-13			16.5	A	12.6	A	15.0	A	331	A
USGS	11264500	2015-06-14			16.0	A	12.6	A	14.5	A	298	A
USGS	11264500	2015-06-15			15.2	A	11.4	A	13.9	A	262	A
USGS	11264500	2015-06-16			15.2	A	10.7	A	13.4	A	223	A
USGS	11264500	2015-06-17			15.3	A	11.9	A	14.1	A	192	A
USGS	11264500	2015-06-18			15.3	A	12.2	A	14.3	A	172	A
USGS	11264500	2015-06-19			15.0	A	11.3	A	13.8	A	159	A
USGS	11264500	2015-06-20			15.5	A	12.2	A	14.1	A	145	A
USGS	11264500	2015-06-21			14.9	A	12.0	A	14.1	A	133	A
USGS	11264500	2015-06-22			14.7	A	11.6	A	13.6	A	121	A
USGS	11264500	2015-06-23			15.1	A	11.8	A	13.7	A	109	A
USGS	11264500	2015-06-24			16.7	A	13.0	A	14.7	A	99.3	A
USGS	11264500	2015-06-25			17.4	A	14.4	A	15.9	A	92.5	A
USGS	11264500	2015-06-26			17.1	A	14.6	A	16.1	A	88.8	A
USGS	11264500	2015-06-27			17.7	A	14.7	A	16.3	A	85.1	A
USGS	11264500	2015-06-28			16.7	A	15.5	A	16.2	A	79.8	A
USGS	11264500	2015-06-29			17.4	A	15.6	A	16.4	A	79.3	A
USGS	11264500	2015-06-30			18.7	A	16.2	A	17.4	A	82.0	A
USGS	11264500	2015-07-01			17.9	A	16.2	A	17.3	A	77.6	A
USGS	11264500	2015-07-02			18.5	A	17.0	A	17.6	A	84.7	A
USGS	11264500	2015-07-03			19.4	A	16.4	A	17.7	A	163	A
USGS	11264500	2015-07-04			18.3	A	16.7	A	17.7	A	138	A
USGS	11264500	2015-07-05			18.4	A	15.6	A	17.4	A	102	A
USGS	11264500	2015-07-06			17.6	A	15.3	A	16.8	A	80.5	A
USGS	11264500	2015-07-07			17.4	A	15.3	A	16.4	A	67.4	A
USGS	11264500	2015-07-08			16.0	A	14.6	A	15.4	A	58.4	A
USGS	11264500	2015-07-09			14.8	A	13.5	A	14.0	A	58.9	A
USGS	11264500	2015-07-10			13.9	A	12.8	A	13.4	A	93.3	A
USGS	11264500	2015-07-11			15.4	A	12.2	A	13.7	A	104	A
USGS	11264500	2015-07-12			15.8	A	13.4	A	15.0	A	124	A
USGS	11264500	2015-07-13			16.2	A	13.7	A	15.2	A	94.8	A
USGS	11264500	2015-07-14			16.6	A	14.0	A	15.2	A	74.4	A
USGS	11264500	2015-07-15			16.4	A	13.5	A	15.0	A	62.0	A
USGS	11264500	2015-07-16			17.0	A	14.0	A	15.4	A	53.3	A
USGS	11264500	2015-07-17			17.0	A	14.3	A	15.7	A	46.4	A
USGS	11264500	2015-07-18			15.6	A	13.3	A	14.8	A	40.4	A
USGS	11264500	2015-07-19			16.0	A	14.0	A	15.0	A	37.5	A
USGS	11264500	2015-07-20			17.3	A	14.6	A	16.0	A	92.3	A
USGS	11264500	2015-07-21			16.9	A	14.5	A	15.2	A	237	A
USGS	11264500	2015-07-22			16.6	A	13.7	A	15.3	A	393	A
USGS	11264500	2015-07-23			15.8	A	13.8	A	15.0	A	285	A
USGS	11264500	2015-07-24			15.4	A	12.4	A	14.4	A	188	A
USGS	11264500	2015-07-25			15.6	A	12.6	A	14.4	A	134	A
USGS	11264500	2015-07-26			15.7	A	12.8	A	14.5	A	103	A
USGS	11264500	2015-07-27			14.9	A	12.3	A	14.2	A	82.9	A
USGS	11264500	2015-07-28			15.8	A	12.9	A	14.6	A	68.0	A
USGS	11264500	2015-07-29			16.4	A	13.3	A	14.9	A	57.3	A
USGS	11264500	2015-07-30			16.2	A	14.0	A	15.4	A	49.4	A
USGS	11264500	2015-07-31			16.9	A	15.3	A	16.1	A	45.3	A
USGS	11264500	2015-08-01			17.4	A	14.8	A	16.4	A	41.8	A
USGS	11264500	2015-08-02			17.1	A	14.9	A	16.3	A	43.4	A
USGS	11264500	2015-08-03			16.9	A	14.0	A	15.9	A	82.9	A
USGS	11264500	2015-08-04			16.5	A	13.7	A	15.4	A	75.3	A
USGS	11264500	2015-08-05			15.6	A	13.0	A	14.9	A	60.1	A
USGS	11264500	2015-08-06			15.5	A	13.7	A	15.0	A	49.2	A
USGS	11264500	2015-08-07			15.3	A	14.2	A	14.8	A	41.7	A
USGS	11264500	2015-08-08			15.3	A	12.8	A	14.2	A	38.0	A
USGS	11264500	2015-08-09			15.9	A	13.3	A	14.8	A	34.4	A
USGS	11264500	2015-08-10			15.6	A	13.2	A	14.6	A	30.8	A
USGS	11264500	2015-08-11			15.4	A	12.9	A	14.3	A	27.6	A
USGS	11264500	2015-08-12			15.3	A	12.6	A	14.0	A	24.5	A
USGS	11264500	2015-08-13			15.5	A	12.6	A	14.2	A	21.5	A
USGS	11264500	2015-08-14			16.5	A	13.6	A	14.9	A	19.2	A
USGS	11264500	2015-08-15			16.3	A	13.4	A	14.7	A	17.1	A
USGS	11264500	2015-08-16			16.7	A	13.9	A	14.9	A	15.4	A
USGS	11264500	2015-08-17			16.9	A	13.9	A	15.0	A	14.1	A
USGS	11264500	2015-08-18			17.0	A	14.0	A	15.0	A	13.0	A
USGS	11264500	2015-08-19			16.9	A	13.8	A	14.8	A	11.9	A
USGS	11264500	2015-08-20			16.1	A	13.1	A	14.4	A	11.0	A
USGS	11264500	2015-08-21			16.0	A	13.1	A	14.2	A	10.3	A
USGS	11264500	2015-08-22			16.0	A	13.3	A	14.4	A	9.67	A
USGS	11264500	2015-08-23			15.8	A	13.0	A	14.3	A	9.08	A
USGS	11264500	2015-08-24			16.2	A	13.0	A	14.2	A	8.53	A
USGS	11264500	2015-08-25			15.9	A	12.8	A	14.1	A	7.75	A
USGS	11264500	2015-08-26			15.8	A	13.2	A	13.9	A	7.18	A
USGS	11264500	2015-08-27			16.0	A	13.0	A	14.0	A	6.68	A
USGS	11264500	2015-08-28			15.7	A	13.1	A	14.1	A	6.30	A
USGS	11264500	2015-08-29			16.2	A	13.2	A	14.3	A	6.05	A
USGS	11264500	2015-08-30			16.2	A	13.3	A	14.2	A	5.84	A
USGS	11264500	2015-08-31			16.0	A	13.1	A	14.1	A	5.53	A
USGS	11264500	2015-09-01			15.6	A	12.7	A	13.7	A	5.23	A
USGS	11264500	2015-09-02			15.4	A	12.1	A	13.3	A	4.99	A
USGS	11264500	2015-09-03			15.0	A	11.9	A	12.9	A	4.78	A
USGS	11264500	2015-09-04			14.0	A	11.6	A	12.5	A	4.57	A
USGS	11264500	2015-09-05			13.8	A	10.8	A	11.9	A	4.32	A
USGS	11264500	2015-09-06			13.2	A	10.6	A	11.6	A	4.13	A
USGS	11264500	2015-09-07			12.9	A	10.2	A	11.4	A	3.93	A
USGS	11264500	2015-09-08			14.0	A	10.6	A	12.0	A	3.75	A
USGS	11264500	2015-09-09			14.4	A	11.4	A	12.6	A	3.62	A
USGS	11264500	2015-09-10			13.7	A	11.9	A	12.7	A	3.56	A
USGS	11264500	2015-09-11			13.7	A	12.0	A	12.8	A	3.46	A
USGS	11264500	2015-09-12			14.4	A	12.1	A	13.1	A	3.32	A
USGS	11264500	2015-09-13			14.3	A	12.6	A	13.0	A	3.24	A
USGS	11264500	2015-09-14			12.9	A	12.1	A	12.4	A	3.22	A
USGS	11264500	2015-09-15			13.8	A	12.0	A	12.7	A	3.57	A
USGS	11264500	2015-09-16			13.7	A	11.8	A	12.3	A	4.46	A
USGS	11264500	2015-09-17			13.1	A	10.6	A	11.6	A	4.62	A
USGS	11264500	2015-09-18			13.0	A	10.5	A	11.6	A	4.77	A
USGS	11264500	2015-09-19			13.5	A	11.0	A	11.9	A	5.42	A
USGS	11264500	2015-09-20			13.7	A	11.2	A	12.2	A	6.44	A
USGS	11264500	2015-09-21			14.2	A	11.8	A	12.7	A	7.09	A
USGS	11264500	2015-09-22			14.3	A	12.0	A	12.7	A	7.09	A
USGS	11264500	2015-09-23			13.9	A	11.7	A	12.5	A	6.90	A
USGS	11264500	2015-09-24			13.5	A	11.2	A	12.2	A	6.44	A
USGS	11264500	2015-09-25			13.9	A	11.8	A	12.6	A	6.02	A
USGS	11264500	2015-09-26			14.4	A	12.2	A	13.0	A	5.65	A
USGS	11264500	2015-09-27			13.9	A	12.4	A	13.0	A	5.37	A
USGS	11264500	2015-09-28			13.3	A	12.4	A	12.8	A	5.06	A
USGS	11264500	2015-09-29			13.0	A	12.1	A	12.4	A	4.86	A
USGS	11264500	2015-09-30			12.8	A	11.9	A	12.3	A	4.66	A
USGS	11264500	2015-10-01			12.3	A	11.4	A	11.9	A	4.79	A
USGS	11264500	2015-10-02			12.3	A	10.4	A	11.2	A	5.77	A
USGS	11264500	2015-10-03			12.2	A	10.1	A	11.0	A	5.48	A
USGS	11264500	2015-10-04			11.9	A	10.2	A	10.7	A	5.37	A
USGS	11264500	2015-10-05			11.7	A	9.8	A	10.6	A	5.44	A
USGS	11264500	2015-10-06			11.8	A	9.7	A	10.6	A	5.51	A
USGS	11264500	2015-10-07			11.8	A	10.0	A	10.8	A	5.69	A
USGS	11264500	2015-10-08			12.5	A	10.6	A	11.5	A	5.94	A
USGS	11264500	2015-10-09			12.7	A	11.1	A	11.6	A	6.15	A
USGS	11264500	2015-10-10			12.7	A	10.8	A	11.5	A	6.21	A
USGS	11264500	2015-10-11			12.4	A	10.9	A	11.4	A	6.36	A
USGS	11264500	2015-10-12			12.7	A	11.0	A	11.6	A	6.26	A
USGS	11264500	2015-10-13			13.0	A	11.3	A	11.8	A	6.10	A
USGS	11264500	2015-10-14			12.8	A	11.5	A	12.1	A	5.97	A
USGS	11264500	2015-10-15			12.6	A	11.6	A	12.0	A	5.93	A
USGS	11264500	2015-10-16			12.8	A	11.7	A	12.0	A	6.55	A
USGS	11264500	2015-10-17			12.5	A	11.7	A	12.2	A	11.7	A
USGS	11264500	2015-10-18			12.4	A	10.6	A	11.3	A	112	A
USGS	11264500	2015-10-19			11.1	A	9.1	A	10.2	A	210	A
USGS	11264500	2015-10-20			10.9	A	8.8	A	9.9	A	133	A
USGS	11264500	2015-10-21			10.4	A	7.8	A	9.2	A	100	A
USGS	11264500	2015-10-22			10.3	A	8.6	A	9.6	A	77.8	A
USGS	11264500	2015-10-23			10.1	A	8.0	A	9.0	A	63.2	A
USGS	11264500	2015-10-24			10.0	A	8.7	A	9.3	A	54.6	A
USGS	11264500	2015-10-25			9.6	A	8.8	A	9.3	A	48.5	A
